V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
,x,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
22,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
5,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,5-9,5-9,total-registered-deaths,Total registered deaths
736,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
7,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,1-4,1-4,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,0-1,0-1,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,1-4,1-4,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
110,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
14,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
5,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
91,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,50-54,50-54,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
664,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
9339,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
629,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,90+,90+,total-registered-deaths,Total registered deaths
5,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,1-4,1-4,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,1-4,1-4,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
10,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,20-24,20-24,total-registered-deaths,Total registered deaths
60,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
21,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
27,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,20-24,20-24,total-registered-deaths,Total registered deaths
29,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,25-29,25-29,total-registered-deaths,Total registered deaths
39,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
52,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
758,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
39,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,0-1,0-1,total-registered-deaths,Total registered deaths
99,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
13,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,5-9,5-9,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
4,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
105,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,1-4,1-4,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
23,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,25-29,25-29,total-registered-deaths,Total registered deaths
13,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
224,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
144,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,45-49,45-49,total-registered-deaths,Total registered deaths
53,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,30-34,30-34,total-registered-deaths,Total registered deaths
8690,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
2,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,5-9,5-9,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
395,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
5,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
84,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
12,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
8,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,1-4,1-4,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
684,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
6,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
6,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
819,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
26,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,5-9,5-9,total-registered-deaths,Total registered deaths
32,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
150,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
10,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
143,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
13,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
22,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
10,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
